tag,op_name,aic_latency_ms,aic_per_layer_latency_ms,aic_weighted_latency_ms,aic_source,aic_query_path,aic_query_shapes_json
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,context_q_b_proj_gemm,2.9299269231702842,0.48832115386171404,5.8598538463405685,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_attention,6.006422424316406,1.0010704040527343,12.012844848632811,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 8, ""s"": 1024, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_downscale_gemm,1.4739991310674014,0.24566652184456692,2.947998262134803,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_kv_b_proj_gemm,1.861438869695549,0.31023981161592484,3.722877739391098,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_mla_concat_k,1.413683369779028,0.23561389496317134,2.827366739558056,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_proj_gemm,9.132011401699856,1.5220019002833094,18.264022803399712,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_b36_isl1024_ctx4096,context_q_b_proj_gemm,2.9299269231702842,0.48832115386171404,5.8598538463405685,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_attention,5.029680061340333,0.8382800102233888,10.059360122680665,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 16, ""s"": 512, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_downscale_gemm,1.4746391902485478,0.24577319837475797,2.9492783804970957,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8197, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_kv_b_proj_gemm,1.8622791940767511,0.3103798656794585,3.7245583881535023,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8197, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_mla_concat_k,1.4143625886412337,0.23572709810687228,2.8287251772824673,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8197, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_proj_gemm,9.136962831253186,1.5228271385421976,18.27392566250637,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8197, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,context_q_b_proj_gemm,2.931333702956966,0.4885556171594943,5.862667405913932,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8197, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_attention,12.72263946533203,2.120439910888672,25.44527893066406,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 2, ""s"": 4096, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_downscale_gemm,1.474159145862688,0.24569319097711464,2.948318291725376,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8194, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_kv_b_proj_gemm,1.8616489507908496,0.31027482513180826,3.723297901581699,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8194, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_mla_concat_k,1.4138531744945793,0.23564219574909653,2.8277063489891585,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8194, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_proj_gemm,9.133249259088188,1.5222082098480314,18.266498518176377,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8194, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_longctx_b8_isl4096_ctx8192,context_q_b_proj_gemm,2.9302786181169544,0.4883797696861591,5.860557236233909,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8194, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_attention,6.181171481384975,1.030195246897496,12.36234296276995,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 3, ""s"": 2048, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_downscale_gemm,1.1658524930069705,0.1943087488344951,2.331704986013941,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 6145, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_kv_b_proj_gemm,1.381295553495883,0.23021592558264717,2.762591106991766,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 6145, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_mla_concat_k,1.0667390206363052,0.17778983677271754,2.1334780412726104,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 6145, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_proj_gemm,6.901186079141361,1.1501976798568936,13.802372158282722,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 6145, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_mid_b8_isl2048_ctx8192,context_q_b_proj_gemm,2.2532696471234193,0.3755449411872365,4.5065392942468385,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 6145, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_attention,2.257670707505822,0.3762784512509703,4.515341415011644,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 7, ""s"": 512, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_downscale_gemm,0.6904188158199939,0.11506980263666565,1.3808376316399877,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 3585, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_kv_b_proj_gemm,0.7734199294856949,0.12890332158094917,1.5468398589713899,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 3585, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_mla_concat_k,0.6317871038918383,0.10529785064863972,1.2635742077836767,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 3585, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_proj_gemm,4.116847991943359,0.6861413319905599,8.233695983886719,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 3585, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_prefill_heavy_b16_isl512_ctx4096,context_q_b_proj_gemm,1.3735266246047675,0.22892110410079458,2.747053249209535,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 3585, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_attention,1.04867060490267,0.174778434150445,2.09734120980534,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 3, ""s"": 512, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_downscale_gemm,0.33883734932311665,0.05647289155385277,0.6776746986462333,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 1537, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_kv_b_proj_gemm,0.38076424832437555,0.06346070805406259,0.7615284966487511,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 1537, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_mla_concat_k,0.28211621583905067,0.04701936930650844,0.5642324316781013,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 1537, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_proj_gemm,1.847775936126709,0.30796265602111816,3.695551872253418,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 1537, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_p0_small_b8_isl512_ctx2048,context_q_b_proj_gemm,0.6624687208848841,0.110411453480814,1.3249374417697681,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 1537, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_attention,3.813086643248475,0.6355144405414125,7.62617328649695,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 5, ""s"": 1024, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_downscale_gemm,1.0120848677128924,0.16868081128548207,2.024169735425785,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 5123, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_kv_b_proj_gemm,1.1416806212649786,0.1902801035441631,2.283361242529957,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 5123, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_mla_concat_k,0.8917728219414129,0.14862880365690215,1.7835456438828259,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 5123, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_proj_gemm,5.788026142940138,0.9646710238233563,11.576052285880277,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 5123, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl1024_prefix512_ctx4096,context_q_b_proj_gemm,1.9156124395589842,0.31926873992649735,3.8312248791179684,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 5123, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_attention,12.72263946533203,2.120439910888672,25.44527893066406,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 2, ""s"": 4096, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_downscale_gemm,1.4739991310674014,0.24566652184456692,2.947998262134803,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_kv_b_proj_gemm,1.861438869695549,0.31023981161592484,3.722877739391098,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_mla_concat_k,1.413683369779028,0.23561389496317134,2.827366739558056,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_proj_gemm,9.132011401699856,1.5220019002833094,18.264022803399712,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b12_isl4096_prefix2048_ctx8192,context_q_b_proj_gemm,2.9299269231702842,0.48832115386171404,5.8598538463405685,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8193, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_attention,7.55138897748501,1.258564829580835,15.10277795497002,silicon,diagnostic_forced_prefix_ops_attention_second_pass,"[{""batch_size"": 7, ""s"": 1280, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops_attention_second_pass""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_downscale_gemm,1.5968904938475381,0.26614841564125635,3.1937809876950762,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8961, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_kv_b_proj_gemm,2.0227811508863374,0.3371301918143896,4.045562301772675,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8961, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_mla_concat_k,1.544093391322531,0.25734889855375515,3.088186782645062,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8961, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_proj_gemm,10.082685875939205,1.6804476459898676,20.16537175187841,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8961, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
agg_aic_prefix_probe_b24_isl1280_prefix1024_ctx10240,context_q_b_proj_gemm,3.200028642213119,0.5333381070355198,6.400057284426238,silicon,diagnostic_forced_prefix_ops,"[{""batch_size"": 1, ""s"": 8961, ""prefix"": 0, ""path"": ""diagnostic_forced_prefix_ops""}]"
